Student_ID,Major_Category,Pre_GPA,GenAI_Hours,Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,AI_Usage,Study_AI_Ratio
121773,Business,3.62,2,13.22,3.72,67.33,1.0,Low,0.10,Light,6.61
121860,STEM,3.50,1,15.02,3.60,80.96,2.0,Low,0.10,Light,15.02
122020,STEM,3.37,22,14.43,3.47,60.04,6.0,High,0.10,Heavy,0.66
122044,Humanities,3.23,13,19.89,3.33,97.83,7.0,Low,0.10,Heavy,1.53
122052,STEM,2.27,7,16.92,2.37,72.2,1.0,Low,0.10,Moderate,2.42
122065,Business,2.11,5,4.65,2.21,73.06,4.0,Medium,0.10,Light,0.93
122066,STEM,2.59,0,5.8,2.69,65.69,6.0,Low,0.10,Light,
122068,Arts,3.08,2,6.75,3.18,63.06,4.0,Low,0.10,Light,3.38
122161,Humanities,3.14,13,9.54,3.24,77.37,4.0,Medium,0.10,Heavy,0.73
122283,Medical,3.90,3,8.62,4.00,70.12,9.0,Low,0.10,Light,2.87
122354,Medical,3.65,4,5.6,3.75,85.24,3.0,Low,0.10,Light,1.4
122367,Business,3.90,1,15.26,4.00,87.57,1.0,Low,0.10,Light,15.26
122431,Business,3.47,0,8.57,3.57,79.5,3.0,Low,0.10,Light,
122520,Arts,2.77,4,8.99,2.87,53.24,4.0,Low,0.10,Light,2.25
122569,STEM,3.90,0,21.26,4.00,82.03,3.0,Low,0.10,Light,
122662,Business,2.72,4,13.28,2.82,88.58,4.0,Medium,0.10,Light,3.32
122777,Humanities,3.87,16,6.3,3.97,60.22,7.0,High,0.10,Heavy,0.39
122802,Arts,3.42,1,8.67,3.52,80.21,2.0,Low,0.10,Light,8.67
122909,Arts,3.86,0,7.28,3.96,78.07,7.0,Low,0.10,Light,
122953,Business,3.30,18,8.2,3.40,69.98,8.0,Medium,0.10,Heavy,0.46
122991,STEM,3.69,15,9.96,3.79,74.07,2.0,Low,0.10,Heavy,0.66
123047,Humanities,2.55,2,3.43,2.65,63.32,5.0,Medium,0.10,Light,1.72
123066,STEM,2.82,1,9.43,2.92,100.0,3.0,Medium,0.10,Light,9.43
123114,Arts,2.90,0,9.0,3.00,97.06,7.0,Medium,0.10,Light,
123148,Humanities,3.89,2,10.78,3.99,64.91,3.0,Low,0.10,Light,5.39
123354,STEM,3.47,7,10.87,3.57,91.98,9.0,Medium,0.10,Moderate,1.55
123376,Business,2.46,23,13.72,2.56,96.25,7.0,Medium,0.10,Heavy,0.6
123494,Humanities,3.15,9,12.78,3.25,85.8,3.0,Low,0.10,Moderate,1.42
123537,STEM,3.61,36,13.8,3.71,59.53,4.0,High,0.10,Heavy,0.38
123542,Business,2.54,5,5.53,2.64,67.29,1.0,Medium,0.10,Light,1.11
123550,Humanities,3.76,1,15.05,3.86,69.71,2.0,Low,0.10,Light,15.05
123563,Humanities,2.20,12,6.88,2.30,75.0,4.0,High,0.10,Moderate,0.57
123636,Humanities,3.90,2,10.64,4.00,80.09,3.0,Medium,0.10,Light,5.32
123639,STEM,3.51,1,18.23,3.61,77.92,2.0,Low,0.10,Light,18.23
123689,STEM,3.59,0,15.34,3.69,62.0,4.0,Medium,0.10,Light,
123737,Medical,3.50,12,6.49,3.60,80.86,6.0,Medium,0.10,Moderate,0.54
123739,Humanities,2.07,0,12.4,2.17,82.82,1.0,Medium,0.10,Light,
123850,Humanities,2.95,8,7.55,3.05,65.94,5.0,Low,0.10,Moderate,0.94
123903,STEM,3.64,1,8.53,3.74,59.66,7.0,High,0.10,Light,8.53
123954,Humanities,2.91,3,9.49,3.01,77.11,3.0,Low,0.10,Light,3.16
123974,Business,2.53,5,6.52,2.63,75.3,7.0,Medium,0.10,Light,1.3
123991,STEM,3.14,13,6.96,3.24,80.14,8.0,Medium,0.10,Heavy,0.54
124031,Medical,3.54,5,3.65,3.64,100.0,4.0,Low,0.10,Light,0.73
124053,Business,2.65,3,14.61,2.75,92.63,7.0,Medium,0.10,Light,4.87
124093,STEM,3.49,0,4.63,3.59,67.55,4.0,Low,0.10,Light,
124136,STEM,3.57,16,5.01,3.67,62.61,8.0,Medium,0.10,Heavy,0.31
124332,STEM,3.11,17,8.18,3.21,80.92,4.0,Medium,0.10,Heavy,0.48
124348,STEM,3.90,2,12.24,4.00,88.05,7.0,Low,0.10,Light,6.12
124446,Arts,3.66,0,15.43,3.76,100.0,5.0,Medium,0.10,Light,
124480,Humanities,3.85,4,8.75,3.95,96.23,1.0,Medium,0.10,Light,2.19
124518,Medical,2.72,5,7.77,2.82,65.34,4.0,Medium,0.10,Light,1.55
124577,Humanities,3.41,2,1.0,3.51,92.69,6.0,Medium,0.10,Light,0.5
124619,Humanities,2.63,0,4.14,2.73,65.02,3.0,Low,0.10,Light,
124639,Arts,2.73,0,13.63,2.83,63.52,3.0,Low,0.10,Light,
124660,STEM,3.87,5,9.39,3.97,100.0,4.0,Low,0.10,Light,1.88
124714,STEM,2.16,0,13.82,2.26,67.31,5.0,Medium,0.10,Light,
124721,Humanities,3.90,6,9.19,4.00,94.27,4.0,High,0.10,Light,1.53
124770,Medical,3.90,0,19.9,4.00,62.9,3.0,Low,0.10,Light,
124802,Medical,2.96,10,7.57,3.06,64.77,5.0,High,0.10,Moderate,0.76
124826,Humanities,2.66,28,13.02,2.76,81.71,8.0,Medium,0.10,Heavy,0.46
124835,Business,2.44,4,1.96,2.54,65.58,5.0,Medium,0.10,Light,0.49
124892,Business,3.66,8,10.32,3.76,100.0,7.0,Medium,0.10,Moderate,1.29
124923,STEM,3.49,21,16.11,3.59,68.91,2.0,Medium,0.10,Heavy,0.77
124929,Business,2.74,1,14.42,2.84,72.66,3.0,High,0.10,Light,14.42
124957,Business,3.90,3,4.79,4.00,79.73,3.0,High,0.10,Light,1.6
124982,STEM,3.39,24,6.84,3.49,73.38,3.0,High,0.10,Heavy,0.29
125025,STEM,2.90,2,6.81,3.00,79.99,4.0,Medium,0.10,Light,3.41
125026,Humanities,2.78,2,2.28,2.88,84.99,1.0,High,0.10,Light,1.14
125037,STEM,2.51,2,13.27,2.61,75.51,4.0,Low,0.10,Light,6.64
125085,Business,2.96,3,15.32,3.06,94.75,1.0,Medium,0.10,Light,5.11
125121,Humanities,2.55,6,4.74,2.65,83.31,8.0,Medium,0.10,Light,0.79
125131,Humanities,2.61,9,16.13,2.71,65.91,3.0,Low,0.10,Moderate,1.79
125220,Humanities,2.56,1,19.59,2.66,89.08,6.0,High,0.10,Light,19.59
125221,Medical,3.28,0,2.7,3.38,85.58,1.0,Low,0.10,Light,
125228,Arts,3.47,0,18.88,3.57,71.78,1.0,Low,0.10,Light,
125280,Business,2.91,30,13.22,3.01,89.86,4.0,High,0.10,Heavy,0.44
125374,Business,3.57,11,21.0,3.67,54.9,5.0,Medium,0.10,Moderate,1.91
125392,Humanities,3.90,16,7.74,4.00,66.78,6.0,Low,0.10,Heavy,0.48
125402,Business,2.99,0,2.86,3.09,92.62,3.0,Medium,0.10,Light,
125412,Humanities,3.43,2,16.86,3.53,86.73,4.0,Low,0.10,Light,8.43
125421,Medical,3.32,15,7.78,3.42,69.13,7.0,High,0.10,Heavy,0.52
125485,STEM,3.58,37,9.26,3.68,51.46,10.0,Medium,0.10,Heavy,0.25
125532,Business,3.90,2,20.24,4.00,87.15,1.0,Medium,0.10,Light,10.12
125570,Business,2.34,0,13.14,2.44,64.3,1.0,Low,0.10,Light,
125692,Humanities,3.11,1,6.12,3.21,55.46,7.0,Low,0.10,Light,6.12
125722,STEM,3.50,3,16.14,3.60,73.71,7.0,Low,0.10,Light,5.38
125839,Business,3.61,7,12.18,3.71,95.92,2.0,Medium,0.10,Moderate,1.74
126002,STEM,2.73,11,15.5,2.83,76.65,8.0,High,0.10,Moderate,1.41
126051,STEM,2.54,35,1.0,2.64,67.04,4.0,High,0.10,Heavy,0.03
126052,Humanities,3.85,15,2.22,3.95,83.81,3.0,High,0.10,Heavy,0.15
126053,Business,3.90,31,2.03,4.00,61.85,3.0,High,0.10,Heavy,0.07
126070,Medical,3.65,3,6.19,3.75,100.0,4.0,Medium,0.10,Light,2.06
126289,STEM,3.90,10,12.21,4.00,100.0,2.0,Medium,0.10,Moderate,1.22
126333,STEM,3.15,3,1.72,3.25,88.94,1.0,Low,0.10,Light,0.57
126389,Medical,2.76,12,14.86,2.86,70.72,4.0,Medium,0.10,Moderate,1.24
126450,Medical,3.18,0,8.22,3.28,59.3,1.0,Low,0.10,Light,
126464,Humanities,2.29,3,10.81,2.39,82.99,4.0,Medium,0.10,Light,3.6
126546,Humanities,3.27,11,10.12,3.37,71.96,4.0,Medium,0.10,Moderate,0.92
126659,Medical,3.46,6,16.12,3.56,84.54,3.0,Medium,0.10,Light,2.69
126776,Business,2.83,0,11.15,2.93,91.11,3.0,Low,0.10,Light,
126804,Humanities,3.17,1,10.58,3.27,80.56,6.0,High,0.10,Light,10.58
126805,Medical,2.78,1,8.05,2.88,58.84,3.0,Medium,0.10,Light,8.05
126818,STEM,3.71,3,3.27,3.81,84.55,2.0,Medium,0.10,Light,1.09
126862,Business,3.42,6,19.86,3.52,72.63,4.0,Low,0.10,Light,3.31
127035,STEM,3.90,12,15.47,4.00,66.37,3.0,Low,0.10,Moderate,1.29
127053,Humanities,2.16,0,3.04,2.26,54.7,3.0,High,0.10,Light,
127077,Business,3.68,10,13.96,3.78,74.27,3.0,High,0.10,Moderate,1.4
127085,STEM,2.72,11,4.68,2.82,91.81,3.0,Low,0.10,Moderate,0.43
127091,Arts,2.98,16,6.99,3.08,73.34,4.0,High,0.10,Heavy,0.44
127112,Medical,2.56,2,7.14,2.66,72.71,3.0,Medium,0.10,Light,3.57
127149,Medical,3.30,1,13.35,3.40,79.49,2.0,Medium,0.10,Light,13.35
127157,Business,3.59,11,9.72,3.69,67.47,1.0,Low,0.10,Moderate,0.88
127188,Medical,2.52,11,10.74,2.62,75.48,2.0,Medium,0.10,Moderate,0.98
127276,STEM,3.22,16,15.1,3.32,93.0,8.0,High,0.10,Heavy,0.94
127285,STEM,2.98,18,8.01,3.08,90.59,4.0,Medium,0.10,Heavy,0.45
127391,Humanities,2.38,3,4.25,2.48,70.92,4.0,High,0.10,Light,1.42
127432,Business,3.02,5,12.09,3.12,80.03,4.0,Low,0.10,Light,2.42
127479,Arts,3.33,3,13.09,3.43,78.23,4.0,Medium,0.10,Light,4.36
127511,Humanities,3.20,1,15.74,3.30,78.14,4.0,Medium,0.10,Light,15.74
127548,Business,3.34,5,5.02,3.44,72.47,5.0,Medium,0.10,Light,1.0
127678,Humanities,3.30,25,12.72,3.40,100.0,10.0,High,0.10,Heavy,0.51
127733,Arts,3.06,11,12.84,3.16,88.98,6.0,Low,0.10,Moderate,1.17
127747,STEM,3.55,10,11.19,3.65,82.49,4.0,Low,0.10,Moderate,1.12
127803,STEM,2.56,2,3.53,2.66,89.65,4.0,Medium,0.10,Light,1.77
127884,Arts,2.50,11,14.28,2.60,69.22,5.0,Medium,0.10,Moderate,1.3
127949,Humanities,3.90,4,1.0,4.00,70.55,5.0,Medium,0.10,Light,0.25
128063,Business,3.66,2,2.59,3.76,100.0,2.0,Low,0.10,Light,1.3
128107,Humanities,3.12,4,8.28,3.22,78.72,6.0,Low,0.10,Light,2.07
128121,Humanities,2.60,1,14.39,2.70,74.54,2.0,Low,0.10,Light,14.39
128283,Humanities,3.90,6,14.65,4.00,83.34,1.0,Low,0.10,Light,2.44
128284,Humanities,2.47,0,11.58,2.57,86.83,3.0,Medium,0.10,Light,
128321,Business,3.35,8,11.5,3.45,68.09,8.0,Medium,0.10,Moderate,1.44
128439,Humanities,2.22,2,8.83,2.32,76.05,1.0,Medium,0.10,Light,4.42
128503,STEM,3.24,13,7.31,3.34,100.0,1.0,High,0.10,Heavy,0.56
128504,Medical,3.51,6,5.74,3.61,83.93,2.0,Medium,0.10,Light,0.96
128505,STEM,3.37,0,11.56,3.47,69.88,1.0,High,0.10,Light,
128553,STEM,2.72,0,17.35,2.82,64.08,4.0,Medium,0.10,Light,
128688,Arts,3.50,0,16.31,3.60,82.26,5.0,Low,0.10,Light,
128696,STEM,2.55,6,12.03,2.65,66.48,3.0,Medium,0.10,Light,2.01
128712,STEM,2.80,6,17.34,2.90,86.0,4.0,Medium,0.10,Light,2.89
128877,Business,3.31,7,10.48,3.41,93.94,8.0,Low,0.10,Moderate,1.5
128878,Business,2.86,9,5.95,2.96,64.9,6.0,High,0.10,Moderate,0.66
128975,STEM,2.27,2,13.67,2.37,92.45,2.0,Medium,0.10,Light,6.84
129033,Humanities,3.58,4,12.16,3.68,81.49,2.0,High,0.10,Light,3.04
129098,Business,3.29,6,8.19,3.39,100.0,4.0,Medium,0.10,Light,1.37
129109,Humanities,2.24,1,6.74,2.34,67.46,4.0,Medium,0.10,Light,6.74
129126,Medical,3.36,1,9.94,3.46,73.59,2.0,High,0.10,Light,9.94
129154,Business,3.67,2,12.71,3.77,99.42,3.0,Medium,0.10,Light,6.36
129470,STEM,3.14,8,9.53,3.24,59.2,3.0,Medium,0.10,Moderate,1.19
129512,STEM,3.31,25,3.38,3.41,79.54,3.0,Medium,0.10,Heavy,0.14
129548,Business,3.04,9,5.2,3.14,77.78,4.0,High,0.10,Moderate,0.58
129569,STEM,2.91,0,12.67,3.01,74.84,4.0,Low,0.10,Light,
129615,Humanities,3.90,19,1.8,4.00,75.33,3.0,High,0.10,Heavy,0.09
129626,Humanities,2.87,1,11.36,2.97,64.31,5.0,High,0.10,Light,11.36
129723,Business,3.61,16,8.56,3.71,69.68,4.0,High,0.10,Heavy,0.54
129749,Arts,2.22,7,18.4,2.32,67.45,5.0,Medium,0.10,Moderate,2.63
129778,Arts,3.06,10,10.82,3.16,73.83,5.0,Low,0.10,Moderate,1.08
129785,STEM,2.55,7,8.15,2.65,65.22,3.0,Medium,0.10,Moderate,1.16
129901,Business,3.90,10,10.0,4.00,57.71,9.0,High,0.10,Moderate,1.0
129997,Business,3.12,0,2.94,3.22,81.12,6.0,Low,0.10,Light,
130011,Humanities,3.90,4,7.75,4.00,71.81,3.0,Low,0.10,Light,1.94
130034,Business,3.64,13,12.8,3.74,70.06,6.0,Medium,0.10,Heavy,0.98
130148,STEM,3.32,1,10.57,3.42,82.95,6.0,Low,0.10,Light,10.57
130234,Business,3.38,10,10.58,3.48,94.3,2.0,Medium,0.10,Moderate,1.06
130359,Arts,3.90,0,13.16,4.00,86.49,1.0,Low,0.10,Light,
130386,STEM,2.66,6,9.46,2.76,83.65,6.0,Medium,0.10,Light,1.58
130392,Medical,3.90,21,5.84,4.00,75.19,7.0,High,0.10,Heavy,0.28
130401,Medical,2.88,1,8.42,2.98,85.97,5.0,Medium,0.10,Light,8.42
130430,STEM,3.79,0,11.56,3.89,77.92,4.0,Low,0.10,Light,
130451,Business,3.60,5,10.41,3.70,88.63,2.0,Medium,0.10,Light,2.08
130464,Business,3.20,4,18.16,3.30,78.78,8.0,Low,0.10,Light,4.54
130635,Business,3.63,7,9.22,3.73,100.0,4.0,Medium,0.10,Moderate,1.32
130753,Humanities,3.90,21,15.99,4.00,80.47,3.0,Low,0.10,Heavy,0.76
130754,Business,2.60,0,12.28,2.70,64.47,2.0,Medium,0.10,Light,
130788,Medical,3.43,9,12.71,3.53,81.87,1.0,Medium,0.10,Moderate,1.41
130818,Business,2.20,11,12.81,2.30,76.6,3.0,Low,0.10,Moderate,1.16
130842,STEM,3.53,9,10.15,3.63,100.0,5.0,Low,0.10,Moderate,1.13
130891,Business,3.22,0,4.55,3.32,74.31,5.0,High,0.10,Light,
130901,Arts,3.06,17,20.53,3.16,57.61,4.0,Low,0.10,Heavy,1.21
130917,Business,2.68,0,16.29,2.78,59.46,6.0,Medium,0.10,Light,
130985,STEM,3.53,40,11.64,3.63,48.7,10.0,High,0.10,Heavy,0.29
131090,Humanities,3.00,7,7.39,3.10,89.39,1.0,Medium,0.10,Moderate,1.06
131100,STEM,2.16,8,3.74,2.26,47.2,5.0,Low,0.10,Moderate,0.47
131144,STEM,3.64,8,7.45,3.74,77.02,2.0,Low,0.10,Moderate,0.93
131158,STEM,3.12,36,9.59,3.22,61.63,7.0,High,0.10,Heavy,0.27
131161,STEM,3.64,0,11.86,3.74,72.55,2.0,Medium,0.10,Light,
131222,Humanities,3.90,17,7.25,4.00,73.28,5.0,Medium,0.10,Heavy,0.43
131257,Arts,3.90,9,18.76,4.00,75.99,4.0,Low,0.10,Moderate,2.08
131333,Business,2.32,15,10.2,2.42,82.0,3.0,Medium,0.10,Heavy,0.68
131391,Humanities,3.41,1,12.68,3.51,73.95,5.0,Medium,0.10,Light,12.68
131513,Humanities,3.57,1,7.49,3.67,74.97,5.0,High,0.10,Light,7.49
131573,Medical,3.19,23,7.72,3.29,57.81,6.0,High,0.10,Heavy,0.34
131671,STEM,3.47,1,11.05,3.57,55.03,1.0,Low,0.10,Light,11.05
131715,STEM,3.82,3,20.2,3.92,100.0,4.0,Medium,0.10,Light,6.73
131735,Arts,3.72,4,14.49,3.82,92.12,6.0,High,0.10,Light,3.62
131767,Business,2.51,3,10.68,2.61,52.48,5.0,High,0.10,Light,3.56
131819,Business,3.36,14,15.35,3.46,65.88,3.0,High,0.10,Heavy,1.1
131840,Humanities,2.47,14,2.25,2.57,58.62,5.0,High,0.10,Heavy,0.16
131988,Arts,3.63,8,11.6,3.73,77.33,3.0,Low,0.10,Moderate,1.45
132009,Medical,2.98,5,5.78,3.08,63.05,4.0,Medium,0.10,Light,1.16
132089,Arts,3.45,8,15.31,3.55,75.44,4.0,Medium,0.10,Moderate,1.91
132208,STEM,2.75,6,11.15,2.85,76.58,3.0,Medium,0.10,Light,1.86
132257,Business,3.29,4,18.41,3.39,84.84,2.0,Low,0.10,Light,4.6
132323,Arts,3.29,21,4.83,3.39,74.45,4.0,High,0.10,Heavy,0.23
132358,STEM,3.04,20,3.31,3.14,47.46,4.0,Medium,0.10,Heavy,0.17
132400,STEM,3.02,14,9.39,3.12,100.0,9.0,High,0.10,Heavy,0.67
132439,Medical,3.47,1,13.15,3.57,67.37,1.0,High,0.10,Light,13.15
132526,Arts,3.22,1,10.14,3.32,69.01,1.0,Low,0.10,Light,10.14
132540,Medical,3.38,5,10.34,3.48,76.56,5.0,High,0.10,Light,2.07
132618,STEM,3.19,2,18.27,3.29,92.64,4.0,Medium,0.10,Light,9.14
132626,STEM,3.43,3,17.06,3.53,68.24,6.0,Low,0.10,Light,5.69
132762,Business,2.40,10,16.07,2.50,58.6,2.0,Low,0.10,Moderate,1.61
132782,Business,3.70,19,6.37,3.80,73.46,5.0,High,0.10,Heavy,0.34
132842,STEM,3.05,23,8.34,3.15,69.85,4.0,Medium,0.10,Heavy,0.36
132874,Business,3.32,5,16.98,3.42,81.24,5.0,Medium,0.10,Light,3.4
132889,Business,3.82,3,9.42,3.92,53.19,4.0,Low,0.10,Light,3.14
132935,Business,3.06,24,11.81,3.16,67.91,2.0,Medium,0.10,Heavy,0.49
132978,Medical,3.86,0,18.8,3.96,84.03,4.0,Low,0.10,Light,
133168,Medical,2.64,0,14.04,2.74,86.84,1.0,Low,0.10,Light,
133296,Humanities,3.51,0,11.87,3.61,85.11,4.0,Low,0.10,Light,
133402,Humanities,2.70,15,8.81,2.80,97.07,8.0,Medium,0.10,Heavy,0.59
133662,Business,2.68,5,2.39,2.78,69.47,1.0,Low,0.10,Light,0.48
133664,Medical,3.35,7,9.8,3.45,81.67,5.0,Medium,0.10,Moderate,1.4
133685,Arts,3.90,0,11.29,4.00,71.36,4.0,High,0.10,Light,
133715,Humanities,3.50,2,16.16,3.60,84.89,7.0,Low,0.10,Light,8.08
133770,STEM,2.84,18,8.33,2.94,79.69,10.0,High,0.10,Heavy,0.46
133802,Business,3.38,2,6.48,3.48,56.59,5.0,High,0.10,Light,3.24
133812,Business,3.24,2,8.25,3.34,78.82,5.0,Low,0.10,Light,4.13
133823,Business,3.57,10,10.65,3.67,79.17,6.0,Medium,0.10,Moderate,1.07
133849,Business,3.58,11,12.29,3.68,79.95,5.0,Medium,0.10,Moderate,1.12
133875,STEM,2.71,0,15.27,2.81,79.51,5.0,Medium,0.10,Light,
133926,Business,2.93,17,7.68,3.03,79.67,6.0,Medium,0.10,Heavy,0.45
133929,Medical,3.51,18,5.79,3.61,72.14,5.0,High,0.10,Heavy,0.32
133968,STEM,3.45,5,15.69,3.55,63.67,5.0,Low,0.10,Light,3.14
133987,Business,3.15,7,10.13,3.25,75.81,1.0,Low,0.10,Moderate,1.45
134004,Arts,3.83,1,9.37,3.93,71.25,3.0,Medium,0.10,Light,9.37
134067,Business,3.37,34,7.85,3.47,62.41,4.0,High,0.10,Heavy,0.23
134068,Arts,3.02,1,11.55,3.12,52.08,6.0,Low,0.10,Light,11.55
134139,STEM,3.36,5,4.93,3.46,74.62,4.0,Medium,0.10,Light,0.99
134186,Medical,2.62,3,15.48,2.72,48.01,1.0,Medium,0.10,Light,5.16
134197,Humanities,3.60,5,15.53,3.70,93.82,2.0,High,0.10,Light,3.11
134247,Business,3.07,0,17.65,3.17,77.49,3.0,Medium,0.10,Light,
134293,Arts,2.98,3,14.99,3.08,74.85,3.0,Medium,0.10,Light,5.0
134295,Humanities,2.57,2,6.14,2.67,48.9,4.0,Medium,0.10,Light,3.07
134386,STEM,2.75,11,11.48,2.85,75.28,10.0,High,0.10,Moderate,1.04
134416,Humanities,3.63,10,3.01,3.73,69.31,5.0,Medium,0.10,Moderate,0.3
134482,STEM,3.41,40,13.63,3.51,79.23,9.0,High,0.10,Heavy,0.34
134605,STEM,3.75,2,4.16,3.85,75.3,1.0,Medium,0.10,Light,2.08
134646,STEM,2.58,18,11.3,2.68,69.3,7.0,High,0.10,Heavy,0.63
134656,Arts,3.90,10,14.04,4.00,73.27,3.0,Low,0.10,Moderate,1.4
134738,STEM,3.36,26,9.83,3.46,70.7,9.0,High,0.10,Heavy,0.38
134743,Humanities,3.88,6,18.91,3.98,85.95,5.0,Low,0.10,Light,3.15
134843,Business,2.70,4,7.45,2.80,100.0,4.0,Medium,0.10,Light,1.86
134899,Business,3.55,27,8.9,3.65,64.47,6.0,High,0.10,Heavy,0.33
134924,STEM,3.60,4,12.97,3.70,73.38,7.0,Medium,0.10,Light,3.24
134972,Humanities,3.28,17,4.32,3.38,92.26,7.0,High,0.10,Heavy,0.25
134974,Humanities,2.49,4,13.29,2.59,82.46,4.0,Medium,0.10,Light,3.32
134977,Medical,2.32,14,9.69,2.42,84.63,8.0,High,0.10,Heavy,0.69
134981,STEM,1.91,7,14.83,2.01,78.8,4.0,Medium,0.10,Moderate,2.12
135021,Business,2.91,3,19.46,3.01,65.09,3.0,Medium,0.10,Light,6.49
135025,Humanities,3.38,0,9.55,3.48,70.8,1.0,Medium,0.10,Light,
135051,Medical,2.75,8,5.05,2.85,85.5,5.0,High,0.10,Moderate,0.63
135071,Business,3.74,10,12.32,3.84,73.46,3.0,Medium,0.10,Moderate,1.23
135104,Humanities,2.80,0,11.67,2.90,73.72,6.0,Low,0.10,Light,
135112,STEM,2.96,1,5.26,3.06,82.15,3.0,Medium,0.10,Light,5.26
135117,Business,2.78,13,7.77,2.88,88.17,9.0,Medium,0.10,Heavy,0.6
135159,Business,2.76,13,11.44,2.86,68.4,9.0,High,0.10,Heavy,0.88
135173,STEM,3.21,0,7.83,3.31,73.47,2.0,Medium,0.10,Light,
135256,Business,3.88,0,15.33,3.98,78.54,2.0,Medium,0.10,Light,
135269,Business,3.88,4,1.93,3.98,65.64,4.0,Low,0.10,Light,0.48
135306,Business,3.70,3,1.0,3.80,65.57,5.0,Medium,0.10,Light,0.33
135329,Business,3.24,0,4.25,3.34,85.97,5.0,Low,0.10,Light,
135347,STEM,3.84,11,11.05,3.94,58.35,6.0,Medium,0.10,Moderate,1.0
135357,Humanities,3.33,19,4.17,3.43,96.36,4.0,Low,0.10,Heavy,0.22
135414,Business,2.95,7,13.56,3.05,93.32,1.0,High,0.10,Moderate,1.94
135553,Business,2.52,5,8.93,2.62,68.44,3.0,Low,0.10,Light,1.79
135607,STEM,3.75,3,17.23,3.85,93.77,1.0,Medium,0.10,Light,5.74
135643,Business,2.51,4,6.29,2.61,95.91,6.0,Low,0.10,Light,1.57
135695,Humanities,2.74,23,7.27,2.84,92.62,2.0,High,0.10,Heavy,0.32
135705,STEM,3.56,11,15.28,3.66,77.32,10.0,Medium,0.10,Moderate,1.39
135731,Humanities,3.59,0,18.29,3.69,86.94,5.0,Low,0.10,Light,
135733,Business,3.90,8,12.0,4.00,76.73,2.0,Low,0.10,Moderate,1.5
135780,STEM,3.12,3,4.44,3.22,68.14,5.0,High,0.10,Light,1.48
135796,Business,3.90,9,23.05,4.00,83.28,8.0,Low,0.10,Moderate,2.56
135818,Medical,3.85,26,9.78,3.95,52.48,9.0,High,0.10,Heavy,0.38
135905,Arts,3.24,2,8.38,3.34,94.24,4.0,Low,0.10,Light,4.19
135939,Arts,3.87,2,17.62,3.97,90.37,1.0,Medium,0.10,Light,8.81
136084,STEM,3.90,11,22.22,4.00,79.24,9.0,Medium,0.10,Moderate,2.02
136094,STEM,3.25,13,11.28,3.35,86.84,1.0,High,0.10,Heavy,0.87
136115,STEM,2.86,38,12.06,2.96,41.3,7.0,High,0.10,Heavy,0.32
136158,Business,3.03,3,15.16,3.13,63.39,6.0,Medium,0.10,Light,5.05
136170,Humanities,3.51,9,6.03,3.61,56.42,4.0,Low,0.10,Moderate,0.67
136179,Medical,2.90,13,10.28,3.00,66.61,9.0,High,0.10,Heavy,0.79
136256,Medical,3.29,3,12.62,3.39,90.63,2.0,Medium,0.10,Light,4.21
136379,STEM,2.58,8,1.56,2.68,83.08,6.0,Medium,0.10,Moderate,0.2
136392,STEM,3.70,4,18.59,3.80,86.47,3.0,Low,0.10,Light,4.65
136455,Business,2.46,9,18.79,2.56,84.01,3.0,Medium,0.10,Moderate,2.09
136478,Business,3.23,0,7.32,3.33,76.47,4.0,Low,0.10,Light,
136482,Humanities,2.77,1,13.15,2.87,59.21,2.0,Medium,0.10,Light,13.15
136497,Humanities,3.84,5,17.66,3.94,76.79,5.0,Low,0.10,Light,3.53
136502,STEM,3.55,0,8.44,3.65,72.6,3.0,Medium,0.10,Light,
136503,Business,2.82,21,8.01,2.92,66.71,5.0,High,0.10,Heavy,0.38
136522,STEM,2.97,7,9.43,3.07,83.63,4.0,Low,0.10,Moderate,1.35
136607,Arts,3.53,0,3.56,3.63,91.95,6.0,Medium,0.10,Light,
136664,Business,2.45,9,4.65,2.55,76.97,9.0,Medium,0.10,Moderate,0.52
136676,STEM,3.28,10,2.7,3.38,64.59,8.0,High,0.10,Moderate,0.27
136743,STEM,3.37,2,7.53,3.47,92.54,5.0,Medium,0.10,Light,3.77
136769,Medical,3.26,5,4.58,3.36,61.0,4.0,Low,0.10,Light,0.92
136801,STEM,2.88,3,9.99,2.98,68.62,5.0,Medium,0.10,Light,3.33
136850,Business,3.18,34,10.24,3.28,55.23,5.0,High,0.10,Heavy,0.3
136853,Humanities,2.13,15,7.7,2.23,69.28,6.0,Medium,0.10,Heavy,0.51
136882,STEM,3.51,3,9.24,3.61,64.3,5.0,Medium,0.10,Light,3.08
137052,Arts,3.29,16,12.85,3.39,73.25,8.0,High,0.10,Heavy,0.8
137087,STEM,3.90,17,7.79,4.00,77.44,7.0,Low,0.10,Heavy,0.46
137095,Business,3.36,2,9.45,3.46,90.14,7.0,Medium,0.10,Light,4.73
137161,STEM,3.90,2,14.02,4.00,88.18,7.0,Low,0.10,Light,7.01
137249,Medical,3.12,3,9.57,3.22,98.39,5.0,Medium,0.10,Light,3.19
137256,Medical,3.38,0,16.0,3.48,70.62,5.0,Low,0.10,Light,
137257,STEM,3.39,6,18.98,3.49,97.64,2.0,Low,0.10,Light,3.16
