Student_ID,Major_Category,Pre_GPA,GenAI_Hours,Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,AI_Usage,Study_AI_Ratio
137986,Medical,3.29,3,18.76,3.64,75.5,4.0,Medium,0.35,Light,6.25
138008,STEM,2.90,6,5.79,3.25,73.67,4.0,High,0.35,Light,0.97
138235,STEM,3.46,10,11.04,3.81,68.7,8.0,High,0.35,Moderate,1.1
138274,Medical,3.36,16,12.71,3.71,90.23,6.0,High,0.35,Heavy,0.79
138376,Business,2.81,14,10.5,3.16,69.83,8.0,High,0.35,Heavy,0.75
138397,Business,3.57,3,12.04,3.92,90.98,6.0,Medium,0.35,Light,4.01
138469,Medical,2.94,3,7.92,3.29,58.46,3.0,Medium,0.35,Light,2.64
138493,Business,2.63,6,22.33,2.98,74.15,3.0,Medium,0.35,Light,3.72
138583,Arts,3.19,3,11.62,3.54,83.69,6.0,Low,0.35,Light,3.87
138610,STEM,2.87,5,12.46,3.22,92.52,5.0,Low,0.35,Light,2.49
138611,STEM,3.65,4,22.44,4.00,97.24,5.0,Medium,0.35,Light,5.61
138674,Business,2.35,3,8.84,2.70,77.16,2.0,Medium,0.35,Light,2.95
138845,STEM,2.76,3,18.12,3.11,94.87,3.0,Medium,0.35,Light,6.04
138999,Humanities,2.96,2,15.64,3.31,92.86,5.0,Low,0.35,Light,7.82
139061,STEM,3.47,12,12.72,3.82,100.0,1.0,Medium,0.35,Moderate,1.06
139066,Arts,3.36,0,9.81,3.71,86.87,6.0,High,0.35,Light,
139106,Arts,3.20,3,11.84,3.55,85.34,1.0,Medium,0.35,Light,3.95
139134,Business,2.81,0,10.93,3.16,73.03,1.0,Low,0.35,Light,
139141,Business,2.64,5,12.27,2.99,72.48,1.0,High,0.35,Light,2.45
139185,STEM,3.65,8,16.99,4.00,81.65,4.0,Medium,0.35,Moderate,2.12
139212,Humanities,3.38,3,14.77,3.73,70.83,9.0,Low,0.35,Light,4.92
139298,Arts,3.30,17,10.95,3.65,73.26,5.0,Low,0.35,Heavy,0.64
139351,Arts,3.22,3,6.8,3.57,68.87,4.0,Medium,0.35,Light,2.27
139426,STEM,3.40,0,12.6,3.75,67.83,3.0,Medium,0.35,Light,
139480,Medical,3.53,4,13.58,3.88,71.62,6.0,Low,0.35,Light,3.4
139484,STEM,2.54,2,5.88,2.89,91.73,2.0,Medium,0.35,Light,2.94
139489,Business,2.85,8,19.44,3.20,75.51,8.0,Medium,0.35,Moderate,2.43
139582,STEM,2.32,14,13.53,2.67,66.49,8.0,Medium,0.35,Heavy,0.97
139654,STEM,2.61,27,9.35,2.96,55.03,4.0,High,0.35,Heavy,0.35
139687,STEM,3.11,5,12.26,3.46,70.61,3.0,Low,0.35,Light,2.45
139809,STEM,3.28,6,11.26,3.63,99.01,6.0,Medium,0.35,Light,1.88
139915,STEM,2.62,1,17.17,2.97,82.21,4.0,Low,0.35,Light,17.17
139969,STEM,3.47,13,8.71,3.82,89.03,7.0,High,0.35,Heavy,0.67
140092,Humanities,3.61,2,11.65,3.96,88.0,6.0,High,0.35,Light,5.83
140109,Medical,3.18,5,16.07,3.53,74.84,4.0,Low,0.35,Light,3.21
140268,Arts,3.38,7,25.51,3.73,97.35,4.0,High,0.35,Moderate,3.64
140433,Business,2.69,5,14.28,3.04,58.58,4.0,Low,0.35,Light,2.86
140493,STEM,3.42,2,12.46,3.77,79.63,5.0,Low,0.35,Light,6.23
140584,Humanities,3.16,8,16.24,3.51,86.98,3.0,Low,0.35,Moderate,2.03
140587,Business,2.36,2,15.36,2.71,73.33,6.0,Medium,0.35,Light,7.68
140661,Business,2.77,31,13.73,3.12,72.38,3.0,Medium,0.35,Heavy,0.44
140689,STEM,3.10,14,10.02,3.45,75.19,5.0,Medium,0.35,Heavy,0.72
140794,Humanities,3.09,26,7.64,3.44,65.42,3.0,High,0.35,Heavy,0.29
140817,STEM,3.65,4,19.74,4.00,100.0,8.0,Low,0.35,Light,4.94
140826,STEM,3.65,14,16.44,4.00,76.26,7.0,High,0.35,Heavy,1.17
140954,Business,2.62,10,10.66,2.97,62.58,7.0,Medium,0.35,Moderate,1.07
141000,STEM,3.56,14,12.88,3.91,86.61,3.0,High,0.35,Heavy,0.92
141083,Business,3.65,10,10.93,4.00,90.74,5.0,Medium,0.35,Moderate,1.09
141178,Arts,3.27,17,20.21,3.62,77.9,5.0,High,0.35,Heavy,1.19
141214,STEM,2.41,4,13.3,2.76,71.92,2.0,High,0.35,Light,3.33
141228,Business,3.25,5,11.99,3.60,99.89,6.0,Medium,0.35,Light,2.4
141356,Medical,3.32,7,9.11,3.67,94.03,1.0,Medium,0.35,Moderate,1.3
141417,Humanities,2.95,0,9.28,3.30,76.56,4.0,Low,0.35,Light,
141569,Medical,3.57,0,28.4,3.92,69.38,3.0,Medium,0.35,Light,
141582,Humanities,3.09,0,9.81,3.44,74.53,4.0,Medium,0.35,Light,
141844,STEM,3.16,2,12.24,3.51,83.46,6.0,Medium,0.35,Light,6.12
141876,Medical,3.07,4,18.61,3.42,68.92,5.0,Medium,0.35,Light,4.65
141909,Humanities,3.30,0,19.0,3.65,76.58,2.0,Medium,0.35,Light,
141955,Medical,3.28,8,14.44,3.63,83.09,2.0,Medium,0.35,Moderate,1.81
141958,Business,3.19,6,7.13,3.54,99.59,6.0,High,0.35,Light,1.19
142013,Humanities,3.21,2,8.39,3.56,68.97,4.0,Medium,0.35,Light,4.2
142163,Medical,2.44,1,22.18,2.79,61.56,3.0,Low,0.35,Light,22.18
142181,Business,3.37,37,8.34,3.72,64.65,6.0,Medium,0.35,Heavy,0.23
142210,Humanities,3.24,5,12.04,3.59,73.3,7.0,Medium,0.35,Light,2.41
142364,Medical,2.53,14,14.16,2.88,78.08,9.0,High,0.35,Heavy,1.01
142370,Business,3.53,4,24.7,3.88,88.32,3.0,Low,0.35,Light,6.18
142393,Arts,3.65,1,13.66,4.00,70.25,1.0,Medium,0.35,Light,13.66
142420,Humanities,3.09,3,11.8,3.44,70.61,3.0,Low,0.35,Light,3.93
142474,STEM,2.50,23,17.86,2.85,68.98,4.0,High,0.35,Heavy,0.78
142508,Business,3.10,22,13.4,3.45,64.0,1.0,Medium,0.35,Heavy,0.61
142563,STEM,3.19,16,10.39,3.54,52.89,4.0,Medium,0.35,Heavy,0.65
142589,Business,3.23,18,22.83,3.58,100.0,6.0,Low,0.35,Heavy,1.27
142634,Arts,3.18,1,16.74,3.53,64.18,5.0,High,0.35,Light,16.74
142635,Humanities,2.42,5,11.04,2.77,78.27,2.0,Low,0.35,Light,2.21
142749,Business,3.53,7,18.79,3.88,95.77,1.0,Medium,0.35,Moderate,2.68
142772,Business,3.65,40,17.6,4.00,77.5,9.0,High,0.35,Heavy,0.44
142808,Business,3.21,2,16.28,3.56,95.77,1.0,Medium,0.35,Light,8.14
142852,STEM,2.62,5,24.46,2.97,79.34,8.0,Low,0.35,Light,4.89
142909,STEM,3.59,1,18.1,3.94,93.01,3.0,Low,0.35,Light,18.1
142920,STEM,2.22,10,12.68,2.57,99.87,6.0,Medium,0.35,Moderate,1.27
143027,Business,3.09,1,9.39,3.44,79.93,6.0,Low,0.35,Light,9.39
143038,STEM,3.02,6,14.74,3.37,63.87,1.0,Medium,0.35,Light,2.46
143078,STEM,3.14,8,18.55,3.49,73.06,6.0,Medium,0.35,Moderate,2.32
143151,Medical,3.20,3,17.0,3.55,86.89,1.0,Medium,0.35,Light,5.67
143335,Humanities,3.29,14,21.84,3.64,71.1,3.0,Low,0.35,Heavy,1.56
143367,Medical,3.38,1,6.17,3.73,73.75,1.0,Low,0.35,Light,6.17
143375,Humanities,3.47,2,11.6,3.82,82.37,1.0,Low,0.35,Light,5.8
143440,Arts,3.08,0,15.01,3.43,70.93,6.0,Medium,0.35,Light,
143441,Business,1.46,0,9.2,1.81,92.95,4.0,High,0.35,Light,
143452,Business,3.13,2,12.97,3.48,58.73,7.0,Medium,0.35,Light,6.49
143508,STEM,3.65,26,18.65,4.00,61.41,8.0,High,0.35,Heavy,0.72
143540,Medical,3.00,7,1.0,3.35,88.94,7.0,Medium,0.35,Moderate,0.14
143715,Business,3.65,40,4.3,4.00,54.02,9.0,High,0.35,Heavy,0.11
143737,STEM,3.65,22,12.76,4.00,75.48,8.0,Medium,0.35,Heavy,0.58
143772,STEM,3.55,6,17.55,3.90,70.58,4.0,Low,0.35,Light,2.93
143852,STEM,2.77,6,13.93,3.12,92.91,9.0,Medium,0.35,Light,2.32
144069,Medical,3.02,4,10.57,3.37,63.23,5.0,High,0.35,Light,2.64
144094,STEM,1.44,6,7.19,1.79,63.59,2.0,Medium,0.35,Light,1.2
144250,STEM,3.12,0,9.31,3.47,100.0,3.0,Low,0.35,Light,
144255,Medical,3.30,28,12.72,3.65,83.89,9.0,High,0.35,Heavy,0.45
144284,Humanities,2.82,4,17.85,3.17,75.63,3.0,Medium,0.35,Light,4.46
144412,STEM,3.55,15,17.42,3.90,61.75,5.0,Medium,0.35,Heavy,1.16
144491,Business,2.67,2,13.72,3.02,87.82,1.0,Medium,0.35,Light,6.86
144523,Humanities,3.04,3,13.49,3.39,82.78,2.0,High,0.35,Light,4.5
144579,Medical,2.77,4,13.47,3.12,73.92,4.0,Low,0.35,Light,3.37
144722,Humanities,3.26,5,19.31,3.61,66.24,3.0,Low,0.35,Light,3.86
144958,STEM,2.30,7,16.51,2.65,75.68,8.0,Low,0.35,Moderate,2.36
144973,Humanities,2.47,2,21.19,2.82,74.01,5.0,Medium,0.35,Light,10.6
144986,Business,2.75,21,2.11,3.10,90.67,4.0,Medium,0.35,Heavy,0.1
145028,Business,2.71,5,11.96,3.06,66.08,4.0,Low,0.35,Light,2.39
145110,STEM,3.65,2,23.66,4.00,100.0,7.0,Medium,0.35,Light,11.83
145130,Business,3.34,1,16.71,3.69,90.71,3.0,Low,0.35,Light,16.71
145176,Medical,3.53,37,8.27,3.88,100.0,8.0,High,0.35,Heavy,0.22
145295,Medical,2.96,12,12.23,3.31,92.56,5.0,Medium,0.35,Moderate,1.02
145454,Medical,3.65,0,14.4,4.00,71.13,2.0,Low,0.35,Light,
145581,Humanities,3.61,0,12.37,3.96,89.42,3.0,Medium,0.35,Light,
145644,Medical,3.62,14,11.99,3.97,46.39,6.0,Medium,0.35,Heavy,0.86
145674,Humanities,2.67,14,13.17,3.02,89.39,4.0,Medium,0.35,Heavy,0.94
145831,Humanities,3.33,12,10.63,3.68,89.66,4.0,Medium,0.35,Moderate,0.89
145859,Humanities,3.65,2,22.51,4.00,74.64,3.0,Low,0.35,Light,11.26
146068,Humanities,3.37,0,17.13,3.72,60.5,4.0,Low,0.35,Light,
146072,STEM,2.55,1,7.74,2.90,80.85,2.0,Medium,0.35,Light,7.74
146073,STEM,3.65,20,13.57,4.00,71.39,2.0,Medium,0.35,Heavy,0.68
146190,Humanities,3.14,3,7.38,3.49,65.2,3.0,Low,0.35,Light,2.46
146277,Arts,2.83,0,18.28,3.18,91.07,4.0,Low,0.35,Light,
146320,Business,2.43,5,21.88,2.78,80.17,3.0,Low,0.35,Light,4.38
146407,STEM,3.33,4,11.91,3.68,82.59,2.0,Medium,0.35,Light,2.98
146412,Business,3.33,11,12.44,3.68,78.58,4.0,Medium,0.35,Moderate,1.13
146526,Business,2.21,1,15.16,2.56,73.99,2.0,Medium,0.35,Light,15.16
146655,Arts,3.57,0,11.89,3.92,92.35,3.0,Medium,0.35,Light,
146717,Humanities,2.46,3,14.78,2.81,83.76,4.0,Medium,0.35,Light,4.93
146743,Humanities,2.98,4,13.1,3.33,97.85,2.0,Medium,0.35,Light,3.28
146786,Humanities,3.05,10,14.56,3.40,82.64,3.0,High,0.35,Moderate,1.46
146787,Arts,2.99,20,13.02,3.34,92.13,4.0,Medium,0.35,Heavy,0.65
146809,Business,3.65,7,18.8,4.00,84.84,4.0,Low,0.35,Moderate,2.69
146817,Business,3.25,3,18.87,3.60,90.49,1.0,Medium,0.35,Light,6.29
147002,Humanities,2.89,3,14.17,3.24,69.27,2.0,Low,0.35,Light,4.72
147012,STEM,3.51,3,6.79,3.86,90.97,5.0,High,0.35,Light,2.26
147026,Arts,3.64,1,21.76,3.99,78.45,4.0,Medium,0.35,Light,21.76
147031,STEM,3.60,7,14.86,3.95,91.24,2.0,Medium,0.35,Moderate,2.12
147101,Arts,3.65,9,9.54,4.00,85.76,3.0,Medium,0.35,Moderate,1.06
147193,Business,2.12,1,13.63,2.47,53.74,6.0,Medium,0.35,Light,13.63
147203,STEM,2.64,3,20.71,2.99,84.38,3.0,Low,0.35,Light,6.9
147306,STEM,3.43,9,9.71,3.78,75.16,3.0,Medium,0.35,Moderate,1.08
147377,Business,2.89,22,12.22,3.24,62.77,5.0,High,0.35,Heavy,0.56
147422,Business,3.65,29,9.07,4.00,65.58,6.0,High,0.35,Heavy,0.31
147446,STEM,3.65,4,13.67,4.00,100.0,3.0,High,0.35,Light,3.42
147741,Business,2.70,5,18.86,3.05,68.62,3.0,Low,0.35,Light,3.77
147865,STEM,3.35,1,6.02,3.70,100.0,6.0,Medium,0.35,Light,6.02
147956,Arts,3.58,9,14.13,3.93,76.22,1.0,Medium,0.35,Moderate,1.57
147957,Business,3.65,11,11.32,4.00,74.18,9.0,Medium,0.35,Moderate,1.03
147962,Humanities,2.31,4,17.61,2.66,70.71,8.0,Medium,0.35,Light,4.4
147991,Business,3.33,2,13.7,3.68,72.94,6.0,Medium,0.35,Light,6.85
148101,Business,2.79,2,17.2,3.14,82.42,6.0,Low,0.35,Light,8.6
148147,STEM,2.64,8,18.67,2.99,52.81,3.0,Medium,0.35,Moderate,2.33
148237,Business,2.37,1,22.91,2.72,83.49,5.0,High,0.35,Light,22.91
148413,Business,3.32,12,8.18,3.67,60.62,2.0,Medium,0.35,Moderate,0.68
148422,STEM,2.47,3,12.61,2.82,87.34,4.0,Medium,0.35,Light,4.2
148477,Humanities,2.97,9,17.13,3.32,74.65,4.0,Medium,0.35,Moderate,1.9
148661,Humanities,3.39,5,7.17,3.74,68.45,7.0,High,0.35,Light,1.43
148674,STEM,3.27,3,16.84,3.62,62.53,7.0,Low,0.35,Light,5.61
148721,STEM,2.48,12,7.59,2.83,100.0,2.0,High,0.35,Moderate,0.63
148753,STEM,3.65,19,2.24,4.00,82.9,3.0,Medium,0.35,Heavy,0.12
148849,Business,3.65,4,25.63,4.00,73.79,4.0,Medium,0.35,Light,6.41
148906,STEM,3.09,11,6.2,3.44,61.09,6.0,Medium,0.35,Moderate,0.56
148922,Humanities,2.32,7,14.63,2.67,64.04,2.0,Low,0.35,Moderate,2.09
148933,STEM,2.81,10,12.64,3.16,72.97,4.0,High,0.35,Moderate,1.26
148976,Business,3.28,16,12.81,3.63,66.17,5.0,High,0.35,Heavy,0.8
148980,Humanities,2.82,15,27.23,3.17,63.32,6.0,Low,0.35,Heavy,1.82
149023,Business,3.61,17,10.92,3.96,65.53,10.0,High,0.35,Heavy,0.64
149052,Business,3.05,13,16.84,3.40,49.44,2.0,Medium,0.35,Heavy,1.3
149054,Humanities,3.12,6,12.02,3.47,69.31,7.0,Medium,0.35,Light,2.0
149071,STEM,3.42,3,17.89,3.77,100.0,1.0,Medium,0.35,Light,5.96
149078,Business,3.25,2,20.82,3.60,96.57,7.0,Medium,0.35,Light,10.41
149159,Arts,2.67,1,25.59,3.02,81.59,1.0,Low,0.35,Light,25.59
149196,STEM,3.17,1,20.14,3.52,70.32,1.0,Low,0.35,Light,20.14
149201,Business,3.18,8,1.0,3.53,97.84,3.0,Medium,0.35,Moderate,0.13
149246,Business,3.43,9,20.25,3.78,66.58,9.0,Medium,0.35,Moderate,2.25
149310,STEM,3.10,4,15.24,3.45,91.96,4.0,Medium,0.35,Light,3.81
149329,STEM,3.09,8,2.82,3.44,87.76,4.0,Low,0.35,Moderate,0.35
149932,Humanities,3.65,15,12.65,4.00,80.99,2.0,High,0.35,Heavy,0.84
149946,STEM,2.03,10,14.85,2.38,74.83,5.0,High,0.35,Moderate,1.48
149993,Business,2.83,2,7.54,3.18,84.04,4.0,Low,0.35,Light,3.77
100078,STEM,3.63,0,11.39,3.97,85.55,2.0,Low,0.34,Light,
100108,Arts,2.13,4,11.66,2.47,72.83,4.0,Low,0.34,Light,2.92
100113,Medical,3.50,9,10.92,3.84,85.42,3.0,Low,0.34,Moderate,1.21
100164,Business,3.57,1,15.13,3.91,80.89,5.0,Low,0.34,Light,15.13
100300,STEM,2.37,0,17.41,2.71,84.97,8.0,Low,0.34,Light,
100332,Arts,2.37,29,12.81,2.71,69.16,6.0,High,0.34,Heavy,0.44
100414,Business,3.66,20,15.33,4.00,74.39,1.0,High,0.34,Heavy,0.77
100611,STEM,3.66,3,18.95,4.00,100.0,5.0,Low,0.34,Light,6.32
100643,STEM,2.86,0,12.61,3.20,96.24,5.0,Medium,0.34,Light,
100695,STEM,2.75,15,9.43,3.09,69.86,2.0,Low,0.34,Heavy,0.63
100770,Arts,3.58,1,16.46,3.92,100.0,5.0,Medium,0.34,Light,16.46
100898,Medical,3.19,4,12.13,3.53,67.33,2.0,Medium,0.34,Light,3.03
100925,Humanities,3.17,1,6.01,3.51,79.9,1.0,High,0.34,Light,6.01
101009,STEM,3.40,1,7.27,3.74,89.96,5.0,High,0.34,Light,7.27
101030,Arts,3.10,11,10.46,3.44,89.45,4.0,Low,0.34,Moderate,0.95
101052,Business,3.66,0,14.84,4.00,100.0,1.0,Medium,0.34,Light,
101075,Medical,3.31,13,18.99,3.65,85.11,6.0,High,0.34,Heavy,1.46
101087,Business,3.35,9,11.13,3.69,63.82,4.0,Medium,0.34,Moderate,1.24
101168,Business,3.65,3,18.58,3.99,58.97,7.0,Medium,0.34,Light,6.19
101188,STEM,3.49,14,9.28,3.83,71.05,6.0,High,0.34,Heavy,0.66
101198,Medical,2.61,6,2.4,2.95,67.77,2.0,High,0.34,Light,0.4
101308,Arts,2.94,1,21.03,3.28,81.76,4.0,Medium,0.34,Light,21.03
101334,Medical,2.49,0,10.83,2.83,90.18,4.0,Low,0.34,Light,
101430,Arts,3.42,1,14.25,3.76,85.57,3.0,Medium,0.34,Light,14.25
101437,Humanities,3.58,8,15.06,3.92,97.99,4.0,High,0.34,Moderate,1.88
101441,Medical,3.61,8,7.58,3.95,77.16,6.0,Medium,0.34,Moderate,0.95
101512,Business,3.19,11,12.02,3.53,92.27,7.0,High,0.34,Moderate,1.09
101532,Business,3.66,13,14.89,4.00,89.56,2.0,Medium,0.34,Heavy,1.15
101548,Business,3.38,20,10.53,3.72,72.61,5.0,Medium,0.34,Heavy,0.53
101929,Business,3.07,10,12.1,3.41,64.15,8.0,Medium,0.34,Moderate,1.21
101954,Business,3.31,10,3.59,3.65,77.24,1.0,Low,0.34,Moderate,0.36
102006,Arts,1.89,3,5.52,2.23,81.92,5.0,Medium,0.34,Light,1.84
102015,Business,3.41,10,23.69,3.75,100.0,3.0,Medium,0.34,Moderate,2.37
102076,Medical,2.02,2,15.9,2.36,58.88,4.0,Medium,0.34,Light,7.95
102187,Medical,3.66,4,13.94,4.00,80.7,3.0,Low,0.34,Light,3.49
102308,Business,3.07,4,15.01,3.41,53.69,4.0,Low,0.34,Light,3.75
102348,Humanities,3.66,2,7.76,4.00,94.13,4.0,Low,0.34,Light,3.88
102379,Humanities,3.08,0,13.1,3.42,80.38,4.0,High,0.34,Light,
102449,STEM,3.55,40,12.24,3.89,58.38,6.0,High,0.34,Heavy,0.31
102510,Medical,2.88,11,9.39,3.22,81.68,3.0,Medium,0.34,Moderate,0.85
102519,Business,2.39,6,13.7,2.73,64.26,7.0,High,0.34,Light,2.28
102534,STEM,3.36,3,17.75,3.70,94.46,1.0,High,0.34,Light,5.92
102579,Humanities,3.05,7,16.4,3.39,77.65,1.0,Medium,0.34,Moderate,2.34
102589,STEM,3.66,17,18.57,4.00,67.57,5.0,High,0.34,Heavy,1.09
102679,STEM,2.45,40,4.06,2.79,73.89,4.0,High,0.34,Heavy,0.1
102680,Business,3.19,7,10.74,3.53,83.47,4.0,Low,0.34,Moderate,1.53
102691,Business,3.01,11,7.75,3.35,98.53,2.0,Medium,0.34,Moderate,0.7
102706,Arts,2.33,3,16.68,2.67,85.49,3.0,Medium,0.34,Light,5.56
102771,STEM,2.61,11,9.17,2.95,66.33,3.0,Medium,0.34,Moderate,0.83
102905,Business,2.85,15,8.84,3.19,85.05,2.0,High,0.34,Heavy,0.59
102944,Business,3.31,1,13.11,3.65,83.41,2.0,Medium,0.34,Light,13.11
102971,Humanities,3.26,6,12.14,3.60,84.82,1.0,Medium,0.34,Light,2.02
102972,STEM,3.32,0,17.75,3.66,80.39,4.0,Medium,0.34,Light,
103040,Business,2.73,9,4.34,3.07,80.68,2.0,High,0.34,Moderate,0.48
103048,Humanities,3.66,7,15.23,4.00,79.57,4.0,Medium,0.34,Moderate,2.18
103106,Humanities,3.13,3,16.35,3.47,74.16,5.0,Medium,0.34,Light,5.45
103151,Business,2.95,5,7.83,3.29,68.63,3.0,Medium,0.34,Light,1.57
103190,Arts,2.77,13,11.93,3.11,58.18,1.0,High,0.34,Heavy,0.92
103267,Humanities,2.51,1,15.85,2.85,54.7,3.0,High,0.34,Light,15.85
103275,Arts,3.22,6,12.95,3.56,68.82,2.0,Medium,0.34,Light,2.16
103303,Business,2.60,6,5.92,2.94,63.59,3.0,Low,0.34,Light,0.99
103352,Humanities,3.36,2,10.55,3.70,90.52,7.0,Low,0.34,Light,5.28
103382,Humanities,2.88,2,12.07,3.22,59.89,2.0,High,0.34,Light,6.04
103384,STEM,3.58,3,18.68,3.92,51.33,6.0,Low,0.34,Light,6.23
103410,STEM,3.05,9,10.85,3.39,66.32,4.0,High,0.34,Moderate,1.21
103781,Humanities,3.11,15,21.1,3.45,74.19,10.0,Medium,0.34,Heavy,1.41
103862,Business,3.66,22,12.91,4.00,88.14,6.0,Medium,0.34,Heavy,0.59
103913,STEM,3.21,2,8.17,3.55,57.93,6.0,Low,0.34,Light,4.09
103928,Business,3.08,7,7.26,3.42,79.35,4.0,Low,0.34,Moderate,1.04
103971,Medical,3.48,3,12.12,3.82,80.48,3.0,Medium,0.34,Light,4.04
104010,STEM,2.67,7,12.62,3.01,84.9,3.0,Medium,0.34,Moderate,1.8
104050,STEM,2.82,11,7.08,3.16,73.82,3.0,High,0.34,Moderate,0.64
104096,Humanities,3.37,1,11.29,3.71,82.53,1.0,Medium,0.34,Light,11.29
104126,Business,3.66,12,8.26,4.00,97.69,3.0,Low,0.34,Moderate,0.69
104161,Business,3.14,14,8.91,3.48,81.43,8.0,High,0.34,Heavy,0.64
104226,Business,3.35,9,15.11,3.69,80.09,6.0,Medium,0.34,Moderate,1.68
104234,Medical,3.13,1,10.68,3.47,81.6,1.0,Medium,0.34,Light,10.68
104279,STEM,3.25,19,10.64,3.59,76.98,6.0,Medium,0.34,Heavy,0.56
104326,Medical,3.02,19,18.83,3.36,80.52,5.0,Medium,0.34,Heavy,0.99
104368,Humanities,3.56,3,13.0,3.90,76.03,1.0,Low,0.34,Light,4.33
104382,STEM,2.98,2,11.01,3.32,81.19,9.0,Medium,0.34,Light,5.51
104446,Medical,3.29,3,2.87,3.63,73.24,5.0,Medium,0.34,Light,0.96
104472,Medical,3.02,1,12.27,3.36,83.15,1.0,Low,0.34,Light,12.27
104490,Business,2.12,4,10.4,2.46,47.79,2.0,Medium,0.34,Light,2.6
104525,Arts,3.32,9,17.45,3.66,82.82,6.0,Medium,0.34,Moderate,1.94
104565,STEM,3.18,36,6.89,3.52,89.89,7.0,High,0.34,Heavy,0.19
104665,Arts,3.32,1,4.7,3.66,49.46,5.0,Medium,0.34,Light,4.7
104697,Business,3.61,12,10.38,3.95,93.61,6.0,Medium,0.34,Moderate,0.87
104706,Humanities,2.90,1,8.11,3.24,71.4,5.0,Medium,0.34,Light,8.11
104741,Business,2.91,2,11.31,3.25,74.06,4.0,Medium,0.34,Light,5.66
104786,Humanities,3.66,1,12.13,4.00,86.82,1.0,Low,0.34,Light,12.13
104882,Humanities,3.54,10,12.37,3.88,82.86,8.0,Medium,0.34,Moderate,1.24
104939,Arts,3.55,1,11.94,3.89,72.75,5.0,Low,0.34,Light,11.94
104978,STEM,3.31,4,15.41,3.65,77.21,4.0,Medium,0.34,Light,3.85
104989,Business,2.74,0,11.16,3.08,77.6,2.0,High,0.34,Light,
104993,Humanities,3.54,14,8.27,3.88,64.32,4.0,High,0.34,Heavy,0.59
104994,Business,2.85,7,15.38,3.19,86.46,5.0,High,0.34,Moderate,2.2
105019,Business,3.11,9,16.58,3.45,100.0,1.0,Medium,0.34,Moderate,1.84
105027,STEM,2.39,0,10.76,2.73,71.89,2.0,High,0.34,Light,
105082,STEM,2.79,19,6.45,3.13,81.02,5.0,Medium,0.34,Heavy,0.34
105100,STEM,3.66,0,14.27,4.00,88.92,3.0,Medium,0.34,Light,
105138,STEM,1.91,13,8.9,2.25,67.39,5.0,High,0.34,Heavy,0.68
105261,STEM,3.57,15,7.21,3.91,93.2,6.0,High,0.34,Heavy,0.48
105659,Medical,3.03,15,17.63,3.37,75.7,5.0,High,0.34,Heavy,1.18
105678,STEM,2.60,14,13.62,2.94,64.08,8.0,Medium,0.34,Heavy,0.97
105765,Medical,3.66,5,16.68,4.00,77.42,6.0,Medium,0.34,Light,3.34
105827,Business,3.17,1,13.05,3.51,76.89,2.0,Low,0.34,Light,13.05
105838,Humanities,3.06,10,8.26,3.40,84.25,3.0,Low,0.34,Moderate,0.83
105866,Humanities,3.22,13,6.63,3.56,57.76,6.0,Medium,0.34,Heavy,0.51
105880,Humanities,3.66,6,13.58,4.00,100.0,7.0,Medium,0.34,Light,2.26
105922,Medical,3.31,28,11.25,3.65,66.95,3.0,Medium,0.34,Heavy,0.4
105968,STEM,3.25,7,13.67,3.59,56.88,3.0,Low,0.34,Moderate,1.95
106115,STEM,2.41,31,8.48,2.75,79.96,4.0,High,0.34,Heavy,0.27
106133,Business,2.63,7,9.57,2.97,77.59,2.0,Low,0.34,Moderate,1.37
106257,Business,3.44,4,14.9,3.78,84.97,2.0,Medium,0.34,Light,3.73
106354,Business,3.31,12,14.52,3.65,78.88,8.0,Low,0.34,Moderate,1.21
106363,STEM,3.36,15,12.57,3.70,78.37,5.0,High,0.34,Heavy,0.84
106413,Arts,3.32,14,4.6,3.66,72.66,5.0,High,0.34,Heavy,0.33
106427,Medical,2.64,0,17.31,2.98,79.53,1.0,Low,0.34,Light,
106495,Medical,2.55,0,17.54,2.89,100.0,3.0,Medium,0.34,Light,
106538,Medical,2.94,3,16.36,3.28,80.73,1.0,Low,0.34,Light,5.45
106631,Humanities,3.41,0,9.9,3.75,93.23,4.0,Low,0.34,Light,
106763,STEM,3.66,9,12.05,4.00,100.0,4.0,Low,0.34,Moderate,1.34
106873,Business,3.65,40,3.92,3.99,76.13,5.0,High,0.34,Heavy,0.1
107008,STEM,3.09,2,17.32,3.43,90.56,1.0,Medium,0.34,Light,8.66
107034,Business,2.88,0,10.49,3.22,86.07,2.0,High,0.34,Light,
107140,STEM,3.57,13,5.02,3.91,89.86,6.0,Medium,0.34,Heavy,0.39
107149,Humanities,3.21,3,10.51,3.55,59.3,6.0,Medium,0.34,Light,3.5
107248,Arts,2.66,4,14.91,3.00,80.21,5.0,Medium,0.34,Light,3.73
107314,Humanities,3.50,0,4.73,3.84,72.71,7.0,Low,0.34,Light,
107323,Humanities,3.02,1,23.61,3.36,99.9,6.0,Low,0.34,Light,23.61
107361,Business,3.37,3,16.24,3.71,81.78,3.0,High,0.34,Light,5.41
107504,STEM,3.47,0,12.63,3.81,77.18,8.0,Medium,0.34,Light,
107552,Humanities,3.66,2,18.36,4.00,81.7,5.0,Low,0.34,Light,9.18
